	time	V(na)	V(nt)	V(t)	I(Rgnd)	I(Rrad)	power
1186	1970-01-01 00:00:00.000001186	0.18143375386328592	0.9445270497687167	-161.47743715949974	0.02519913249443207	-3.6507657976254926e-07	1.3359837766630245e-08
1187	1970-01-01 00:00:00.000001187	0.18109977333905578	0.9443901667982831	-161.20552097854076	0.025152746166523604	-1.967269421030043e-07	1.3036774348925512e-08
1188	1970-01-01 00:00:00.000001188	0.18076186414900888	0.9449463387559808	-161.00955792891318	0.025105814531784006	9.3771936825581e-07	1.1020178250011392e-08
1189	1970-01-01 00:00:00.000001189	0.1804480696272118	0.944832156382065	-160.82925579797285	0.025062231905170936	1.1101701699948462e-06	2.5292219459021404e-08
1190	1970-01-01 00:00:00.000001190	0.1801356785395189	0.9444175202061855	-160.5917309621993	0.025018844182130587	1.07973968428866e-06	2.5969573386857983e-08
1191	1970-01-01 00:00:00.000001191	0.17982366274240605	0.9435157666037413	-160.3187593101081	0.024975508735198215	5.552876687798181e-07	2.17684304976601e-08
1192	1970-01-01 00:00:00.000001192	0.17951535337339056	0.9424001665922747	-159.99122631759656	0.024932687994849788	-2.631696240995708e-07	1.3778980369961948e-08
1193	1970-01-01 00:00:00.000001193	0.17918364012027493	0.9421989983505153	-159.69850498281787	0.024886616647766324	-2.873527024570447e-07	1.4009205653185206e-08
1194	1970-01-01 00:00:00.000001194	0.17885877007361753	0.9417761164355418	-159.44984047252183	0.02484149567026194	-2.5580294046363637e-07	1.1602358976109605e-08
1195	1970-01-01 00:00:00.000001195	0.17853528919011083	0.9415889639897699	-159.2020179198636	0.02479656802046036	-1.0151182399829496e-07	1.0946251713644278e-08
1196	1970-01-01 00:00:00.000001196	0.17819967154360117	0.9422995013191708	-159.0174669008052	0.024749954334418366	1.0725389709837587e-06	1.1495938492679309e-08
1197	1970-01-01 00:00:00.000001197	0.17788670276632304	0.9420759680068728	-158.83506104810996	0.024706486515463914	1.1761540200171822e-06	2.5628183209542496e-08
1198	1970-01-01 00:00:00.000001198	0.17757726351909184	0.9414575237186102	-158.59195079119368	0.024663508876848986	1.0207405950963193e-06	2.5902174325965233e-08
1199	1970-01-01 00:00:00.000001199	0.17726604085062597	0.9406283115417596	-158.31182634196534	0.024620283345909794	5.379811303640886e-07	2.200985552184118e-08
1200	1970-01-01 00:00:00.000001200	0.17695171374464438	0.9397345641302485	-157.99448928877464	0.0245766269134533	-8.103421098303343e-08	1.556259435369576e-08
1201	1970-01-01 00:00:00.000001201	0.17662089778043366	0.939394388048489	-157.71469895851118	0.024530680208297764	-4.140146438227757e-08	1.0435534317440219e-08
1202	1970-01-01 00:00:00.000001202	0.17628889935053838	0.9397018209024098	-157.49374318919843	0.024484569427448297	7.156604410420201e-07	9.790369904661829e-09
1203	1970-01-01 00:00:00.000001203	0.17596320101549054	0.9399444848192771	-157.32300332185886	0.02443933351807229	1.1919660083253012e-06	2.3175321670070126e-08
1204	1970-01-01 00:00:00.000001204	0.17565431928768066	0.9394270429284239	-157.08620079146593	0.0243964332312457	1.0493596001359255e-06	2.6336957697374338e-08
1205	1970-01-01 00:00:00.000001205	0.17534139452290734	0.9388550009989666	-156.82418193248364	0.02435297142955563	8.056937566844643e-07	2.3450325436047217e-08
1206	1970-01-01 00:00:00.000001206	0.17503351973209685	0.9375964553151297	-156.5117224798214	0.02431021100978877	-2.4546461879100074e-08	1.6742564223176697e-08
1207	1970-01-01 00:00:00.000001207	0.17470710327812874	0.9370859012634455	-156.20603274714017	0.02426487531330032	-2.5044126232200787e-07	1.1686710956378493e-08
1208	1970-01-01 00:00:00.000001208	0.17438325512403766	0.9366565406159111	-155.93786882805816	0.024219896662104366	-3.776775893093242e-07	1.2135183041712567e-08
1209	1970-01-01 00:00:00.000001209	0.1740578741178486	0.9364395494689962	-155.6862027064063	0.02417470468139774	-2.3538785464919492e-07	1.2745338686901462e-08
1210	1970-01-01 00:00:00.000001210	0.17373837892476812	0.936109266042597	-155.43175039505323	0.024130330558227414	-3.355848627464789e-07	1.3805754105714762e-08
1211	1970-01-01 00:00:00.000001211	0.17341795677762525	0.9357275519732327	-155.18699184969114	0.024085827288949896	-2.2172737825463277e-07	1.193693925936971e-08
1212	1970-01-01 00:00:00.000001212	0.17310052275223062	0.9353426371825668	-154.930330730954	0.024041739222717913	-3.0008505039224436e-07	1.3444810899674762e-08
1213	1970-01-01 00:00:00.000001213	0.17277885591822711	0.935027613262326	-154.68404313691806	0.023997063358529466	-2.784393437616045e-07	1.31014879521949e-08
1214	1970-01-01 00:00:00.000001214	0.17245779989740082	0.934608458002736	-154.43323146374829	0.023952472240082078	-2.224658761376539e-07	1.2020936826993256e-08
1215	1970-01-01 00:00:00.000001215	0.17213101063938618	0.9346653550042626	-154.21057021312873	0.02390708480988917	3.2077384158090366e-07	9.471030573810179e-09
1216	1970-01-01 00:00:00.000001216	0.17179876643776826	0.9353945932703863	-154.04736702145922	0.023860939732188842	1.2974496922678112e-06	1.738835220397784e-08
1217	1970-01-01 00:00:00.000001217	0.17149480270736334	0.9346881723055699	-153.8259198827384	0.023818722645283667	1.0793136401586481e-06	2.6815631550242633e-08
1218	1970-01-01 00:00:00.000001218	0.1711784905647383	0.9343447555957299	-153.57612191804407	0.023774790304752068	9.72749376265496e-07	2.5065885136326966e-08
1219	1970-01-01 00:00:00.000001219	0.17087123874291602	0.9331909795122788	-153.28846517259146	0.02373211651554182	2.829135639240941e-07	1.9109915179428455e-08
1220	1970-01-01 00:00:00.000001220	0.17055493764786558	0.932433503154466	-152.96040514315104	0.023688185799759984	-1.7378151434647695e-07	1.249191670030434e-08
1221	1970-01-01 00:00:00.000001221	0.17022592963280714	0.9320174892759093	-152.68136782772822	0.02364249027453672	-3.510904999389327e-07	1.2569868754021719e-08
1222	1970-01-01 00:00:00.000001222	0.1699005584107327	0.9317856402648779	-152.42728998968008	0.023597299702442377	-2.495844184625043e-07	1.3413352280003351e-08
1223	1970-01-01 00:00:00.000001223	0.16957978837689133	0.931465752630674	-152.1771574105915	0.023552748375171937	-2.3031320985900962e-07	1.4072282648313614e-08
1224	1970-01-01 00:00:00.000001224	0.16926216030167981	0.9310158880185122	-151.92695152553992	0.023508633378471033	-2.8211318177922523e-07	1.2973334372133593e-08
1225	1970-01-01 00:00:00.000001225	0.1689399189142759	0.9306368982820821	-151.67832034014774	0.023463877618965814	-3.262044090453531e-07	1.293597797342523e-08
1226	1970-01-01 00:00:00.000001226	0.16862265112639724	0.9302336213585555	-151.4240380739467	0.02341981261049011	-3.2964337451590716e-07	1.3669935876329312e-08
1227	1970-01-01 00:00:00.000001227	0.16829931347639485	0.9300251484978541	-151.1813188669528	0.02337490465579399	-1.8388738915828327e-07	1.3310133613608532e-08
1228	1970-01-01 00:00:00.000001228	0.1679820866976424	0.9296741869729823	-150.92755873343657	0.023330845391498885	-2.583125639741869e-07	1.3319614312952557e-08
1229	1970-01-01 00:00:00.000001229	0.16766243741613626	0.9292302728711509	-150.6770407706864	0.023286449611216238	-3.4833953052193355e-07	1.3473204605762287e-08
1230	1970-01-01 00:00:00.000001230	0.16734268253012047	0.9288632320137694	-150.42861117039587	0.023242039263339072	-2.8747391592409636e-07	1.280395455317122e-08
1231	1970-01-01 00:00:00.000001231	0.16702212399380803	0.9285127834709321	-150.17839361885106	0.02319751707602339	-3.265067154575163e-07	1.3471883042342742e-08
1232	1970-01-01 00:00:00.000001232	0.1667037682880715	0.9281486866792712	-149.92848557923685	0.02315330108972155	-2.7680481467342723e-07	1.2923046322031209e-08
1233	1970-01-01 00:00:00.000001233	0.16638245436726273	0.927801100997249	-149.67859838376893	0.023108674087001374	-2.540886177341815e-07	1.2577439674859998e-08
1234	1970-01-01 00:00:00.000001234	0.16606522118192749	0.9273741275554028	-149.423502113039	0.023064613973544066	-3.1101113240164927e-07	1.341480981108593e-08
1235	1970-01-01 00:00:00.000001235	0.16574246558251593	0.9270339978661161	-149.17878439167097	0.023019786857683702	-2.866820922083979e-07	1.3348848612447845e-08
1236	1970-01-01 00:00:00.000001236	0.16542387411805196	0.9267065200826019	-148.92523723971777	0.022975538148339355	-3.0119627020667704e-07	1.4423062710043742e-08
1237	1970-01-01 00:00:00.000001237	0.1651035485129792	0.9264022261646897	-148.68068445934333	0.022931048445934334	-2.7848920310142687e-07	1.41140366887921e-08
1238	1970-01-01 00:00:00.000001238	0.16478425536236874	0.926108403563436	-148.43033339645376	0.022886702089860562	-2.203250251334137e-07	1.4053827140074544e-08
1239	1970-01-01 00:00:00.000001239	0.16446487274759286	0.9255790159731774	-148.17959277854195	0.022842343320151306	-3.377067413105227e-07	1.3239533403761663e-08
1240	1970-01-01 00:00:00.000001240	0.16414321648313834	0.9253798403819683	-147.93064872677218	0.022797668891947696	-1.76885889475086e-07	1.547470962475363e-08
1241	1970-01-01 00:00:00.000001241	0.16382838070386266	0.9248189459914163	-147.68110484120172	0.022753941756223178	-2.914093462944206e-07	1.3371544934717427e-08
1242	1970-01-01 00:00:00.000001242	0.16350580199518402	0.9245324228414173	-147.427157997936	0.02270913915720674	-2.6229974980529757e-07	1.3959187231857102e-08
1243	1970-01-01 00:00:00.000001243	0.16318518639083604	0.9241513669174218	-147.1863482475637	0.022664609310993334	-2.3834852321200208e-07	1.13287102187283e-08
1244	1970-01-01 00:00:00.000001244	0.16285831404080234	0.9243649397394137	-146.95185636893535	0.02261921036859249	3.5619674805486024e-07	1.055390160477773e-08
1245	1970-01-01 00:00:00.000001245	0.16252860230676536	0.9246825971251507	-146.79075524186607	0.022573416911688758	1.105422144735755e-06	2.0235172477688394e-08
1246	1970-01-01 00:00:00.000001246	0.16221916660328436	0.9244484871045807	-146.56868286949006	0.02253043979775281	1.1155472801502161e-06	2.648720947988297e-08
1247	1970-01-01 00:00:00.000001247	0.16190677687262686	0.9238686880911289	-146.3180922160856	0.022487052326544705	1.0193005706351397e-06	2.5031092450360335e-08
1248	1970-01-01 00:00:00.000001248	0.1616031148065348	0.922499167755804	-146.03542471195186	0.022444877007738607	1.4652811507480656e-07	1.7028556104020203e-08
1249	1970-01-01 00:00:00.000001249	0.16128255023287907	0.9220443051060894	-145.7005173365534	0.022400354278074866	-2.879946617039848e-07	1.4120972636729978e-08
1250	1970-01-01 00:00:00.000001250	0.1609515236294896	0.9216581649939852	-145.43475920261213	0.02235437821275133	-2.299345659494759e-07	1.4495035505947723e-08
1251	1970-01-01 00:00:00.000001251	0.16062973906680442	0.92125698619146	-145.18704135674932	0.02230968598657025	-2.843262550137741e-07	1.369378096498885e-08
1252	1970-01-01 00:00:00.000001252	0.1603088951724138	0.9210386386896552	-144.93493401724137	0.022265124281034485	-2.39529860797931e-07	1.3984761556048556e-08
1253	1970-01-01 00:00:00.000001253	0.15999099939821182	0.920578066145117	-144.68125481430536	0.022220972116574964	-2.959331669257222e-07	1.4198721748843989e-08
1254	1970-01-01 00:00:00.000001254	0.1596697870141039	0.9202399660302718	-144.4357946508428	0.02217635933092535	-2.9608779669246643e-07	1.3668174033423385e-08
1255	1970-01-01 00:00:00.000001255	0.15935022063382706	0.9198543518945919	-144.18475458146744	0.022131975105063727	-2.504510725907682e-07	1.4055939047922453e-08
1256	1970-01-01 00:00:00.000001256	0.1590328455031013	0.91952803287388	-143.93251252584423	0.022087895335975192	-2.653508402601654e-07	1.4510717817927649e-08
1257	1970-01-01 00:00:00.000001257	0.15870950966075426	0.9191545856896849	-143.68959206130532	0.022042987470294474	-2.5631863324160495e-07	1.4157152544024592e-08
1258	1970-01-01 00:00:00.000001258	0.15839256476648353	0.9188206100274726	-143.43697879464287	0.02199896739526099	-2.6521303902541214e-07	1.3043075074019594e-08
1259	1970-01-01 00:00:00.000001259	0.15807168583476763	0.9184661307401033	-143.18399201376937	0.021954400834767643	-2.5059430401204816e-07	1.4625285685931114e-08
1260	1970-01-01 00:00:00.000001260	0.15775430217054262	0.9179475565546943	-142.9363652024117	0.021910319617571058	-3.1247784905081825e-07	1.359452154296643e-08
1261	1970-01-01 00:00:00.000001261	0.15743264870555748	0.9177219492405938	-142.68759193993787	0.021865645755954437	-2.7266841479133586e-07	1.4623594129509728e-08
1262	1970-01-01 00:00:00.000001262	0.15711168278065632	0.9174318203972367	-142.44060421416236	0.021821066998272885	-1.7924897536839375e-07	1.4268795374668083e-08
1263	1970-01-01 00:00:00.000001263	0.1567956352282515	0.9169041881309216	-142.18574918173988	0.021777171652024117	-2.819697862635659e-07	1.4223952516009361e-08
1264	1970-01-01 00:00:00.000001264	0.1564733219390391	0.9167276750129154	-141.94240384019287	0.021732405818839333	-2.2120230708799725e-07	1.4407767057580541e-08
1265	1970-01-01 00:00:00.000001265	0.15615600119047618	0.9162891512594893	-141.68910320910973	0.02168833346273292	-2.6861513089199446e-07	1.4126627413571576e-08
1266	1970-01-01 00:00:00.000001266	0.15583330885443583	0.9159524536434108	-141.4423759345392	0.021643515207579674	-2.3193363517140402e-07	1.5523736130921415e-08
1267	1970-01-01 00:00:00.000001267	0.15551535854752457	0.9155789385544247	-141.19993149905122	0.021599355240641712	-1.8053313478368126e-07	1.3896250582990526e-08
1268	1970-01-01 00:00:00.000001268	0.15519649092315627	0.9151686059308922	-140.94200336943442	0.021555068239642428	-2.950560087055184e-07	1.434989998963322e-08
1269	1970-01-01 00:00:00.000001269	0.15487548710290056	0.9148791169716851	-140.69595359116022	0.0215104844285221	-2.3062807037465467e-07	1.4845370573632102e-08
1270	1970-01-01 00:00:00.000001270	0.15455796936067553	0.9143336058590384	-140.44574719972428	0.02146638464414958	-3.200631527761503e-07	1.3146610032419903e-08
1271	1970-01-01 00:00:00.000001271	0.15423801525336092	0.9140144716994141	-140.19160494657015	0.021421946664943126	-3.1560188127335404e-07	1.4476757187382526e-08
1272	1970-01-01 00:00:00.000001272	0.15391434012409516	0.9138401983971044	-139.95298578076526	0.021376991780420546	-1.4372933315770421e-07	1.5168300459733273e-08
1273	1970-01-01 00:00:00.000001273	0.15359975972126633	0.9133477655368204	-139.69632068134894	0.021333299956985546	-2.6119833166276666e-07	1.4130022967257757e-08
1274	1970-01-01 00:00:00.000001274	0.15327505566655183	0.9130904979331725	-139.45381364106098	0.021288202271787807	-1.89819890982432e-07	1.3794678574344205e-08
1275	1970-01-01 00:00:00.000001275	0.15296124893983795	0.9125173955180141	-139.19864749181176	0.021244617733149458	-3.214277172066885e-07	1.3194787858595637e-08
1276	1970-01-01 00:00:00.000001276	0.15263568218470022	0.9124075128359752	-138.954664007581	0.02119940032046864	-1.719469917195038e-07	1.4977583076693417e-08
1277	1970-01-01 00:00:00.000001277	0.15232097593997931	0.9118753211107278	-138.7037751638496	0.02115569113832356	-2.6567266896360815e-07	1.4513955072225698e-08
1278	1970-01-01 00:00:00.000001278	0.15200020296602862	0.9115545445938955	-138.45329741334712	0.02111113937230557	-2.3350373795481977e-07	1.4627345981510207e-08
1279	1970-01-01 00:00:00.000001279	0.1516785733310333	0.9112085875625324	-138.20609656718992	0.02106646853889943	-2.2026530242742794e-07	1.305829142000115e-08
1280	1970-01-01 00:00:00.000001280	0.1513621347841046	0.9107694378806125	-137.9580452262171	0.021022518732152072	-1.9699432183017373e-07	1.20430610527329e-08
1281	1970-01-01 00:00:00.000001281	0.15103736225405592	0.9105301875560925	-137.71198969623748	0.020977411523990335	-2.2394021330514318e-07	1.534027662835063e-08
1282	1970-01-01 00:00:00.000001282	0.1507229409813407	0.9101290623013131	-137.4596865756738	0.020933741929854872	-2.8551463898635103e-07	1.4016093140744642e-08
1283	1970-01-01 00:00:00.000001283	0.15039961407867494	0.909848004899931	-137.21345431331952	0.020888835414078676	-2.2523614638423042e-07	1.446942870920155e-08
1284	1970-01-01 00:00:00.000001284	0.15007927657409004	0.9094890453337933	-136.96453425909954	0.020844343884767982	-1.6731910304812835e-07	1.3999029261952492e-08
1285	1970-01-01 00:00:00.000001285	0.14976210547023297	0.9090134789818809	-136.71196001725627	0.020800292441760137	-2.1800997437273512e-07	1.3590800077929317e-08
1286	1970-01-01 00:00:00.000001286	0.149442179245608	0.9086465156734412	-136.4611895280744	0.02075585818980365	-2.764749840576989e-07	1.3159646226930266e-08
1287	1970-01-01 00:00:00.000001287	0.14912219853347136	0.9083391705659075	-136.20995747066942	0.020711416449275363	-2.7215805872670807e-07	1.3442179583960238e-08
1288	1970-01-01 00:00:00.000001288	0.14880124027969613	0.9079341900034531	-135.96468941643647	0.020666838920925412	-2.509133434651243e-07	1.4394473293814036e-08
1289	1970-01-01 00:00:00.000001289	0.14848095373597928	0.9077061483692839	-135.71926308886972	0.020622354698878343	-1.957523605560138e-07	1.5125849018805095e-08
1290	1970-01-01 00:00:00.000001290	0.1481626144239074	0.9072451000690965	-135.4704531179824	0.02057814105544999	-2.4436895170841253e-07	1.3981583542903804e-08
1291	1970-01-01 00:00:00.000001291	0.14784247549611734	0.9068158594995686	-135.22040434857635	0.0205336770474547	-3.184686411623813e-07	1.3869867417884275e-08
1292	1970-01-01 00:00:00.000001292	0.1475222427808408	0.9065831437629222	-134.9729927636113	0.02048920038249483	-2.513336511560993e-07	1.4344164249483146e-08
1293	1970-01-01 00:00:00.000001293	0.1472027578465261	0.9060953043034913	-134.72417884548912	0.020444827589007952	-2.535390229433115e-07	1.3718058969221395e-08
1294	1970-01-01 00:00:00.000001294	0.14688317200965184	0.9058418271458117	-134.4740447948983	0.020400440567045847	-2.7849306446690796e-07	1.4274271976343083e-08
1295	1970-01-01 00:00:00.000001295	0.14656038554903314	0.9054847008805249	-134.23065994475138	0.020355609152279006	-2.04198257316989e-07	1.4966221999563372e-08
1296	1970-01-01 00:00:00.000001296	0.14624272892461965	0.9050905439488244	-133.9818517461964	0.02031149016943292	-2.773034309630013e-07	1.4055582353487834e-08
1297	1970-01-01 00:00:00.000001297	0.14592055078760602	0.9048139266228146	-133.73321055911373	0.02026674308983902	-1.5650874238012814e-07	1.52062317249096e-08
1298	1970-01-01 00:00:00.000001298	0.14560412176013807	0.9043061958239862	-133.48568238136323	0.020222794719585848	-3.178710013654875e-07	1.4018818013240369e-08
1299	1970-01-01 00:00:00.000001299	0.14528111951515152	0.9040849425281385	-133.2371601904762	0.02017793331948052	-1.8517232408917745e-07	1.5745516884870202e-08
1300	1970-01-01 00:00:00.000001300	0.14496118539073308	0.9037129997233748	-132.9935454529737	0.02013349791839557	-1.6697719813900415e-07	1.4995386285960302e-08
1301	1970-01-01 00:00:00.000001301	0.14464458042199932	0.9033311347976478	-132.73963827395363	0.020089525121065377	-2.4839874858353506e-07	1.3788127414963797e-08
1302	1970-01-01 00:00:00.000001302	0.1443182282849239	0.9030095991528354	-132.4967873616874	0.020044198300484095	-2.087095312109786e-07	1.4749843685168559e-08
1303	1970-01-01 00:00:00.000001303	0.14400489875669142	0.9025667838542566	-132.2434670350544	0.020000680324641685	-2.2256405910378172e-07	1.4113571059896261e-08
1304	1970-01-01 00:00:00.000001304	0.14368106195652175	0.9022259341269842	-131.99733987232574	0.019955703022774326	-3.4154375246031744e-07	1.458866273361915e-08
1305	1970-01-01 00:00:00.000001305	0.1433583241617698	0.9020927853439337	-131.75323577601105	0.01991087844970619	-9.569571820774287e-08	1.5804489534400922e-08
1306	1970-01-01 00:00:00.000001306	0.14304377745335176	0.9014454193849343	-131.50310632342777	0.019867191228403594	-2.3672998361437456e-07	1.4392628057469633e-08
1307	1970-01-01 00:00:00.000001307	0.14272040169902914	0.9011942629160887	-131.25366411234396	0.01982227801490985	-2.328135424734743e-07	1.4628951280932584e-08
1308	1970-01-01 00:00:00.000001308	0.14239784163498098	0.9009647523505012	-131.01169379536813	0.019777477870722433	-1.6416086058278602e-07	1.506674247163702e-08
1309	1970-01-01 00:00:00.000001309	0.14208041014542935	0.9005079521987535	-130.76002193559557	0.019733390270083105	-2.5446790581630884e-07	1.4647528585237905e-08
1310	1970-01-01 00:00:00.000001310	0.1417606583001558	0.900129973809936	-130.50957465812704	0.019688980257919337	-2.0351915810628355e-07	1.4412911468868257e-08
1311	1970-01-01 00:00:00.000001311	0.14143862713915298	0.8997412935350043	-130.2618154537597	0.019644253751080382	-2.1352336409853068e-07	1.313498347994393e-08
1312	1970-01-01 00:00:00.000001312	0.14112038364106988	0.8993366943572044	-130.00739275237274	0.0196000531958585	-2.749901200448663e-07	1.3783960139026295e-08
1313	1970-01-01 00:00:00.000001313	0.14079536875324228	0.899162600795435	-129.7672300881895	0.019554912339616117	-1.2023764401867538e-07	1.4833955817012319e-08
1314	1970-01-01 00:00:00.000001314	0.14047622920247507	0.8986311140941904	-129.5265497249914	0.01951058738398075	-1.287379366356136e-07	1.0813272309582364e-08
1315	1970-01-01 00:00:00.000001315	0.14015957696434753	0.8983178355313257	-129.26871952232605	0.019466607937002424	-2.645088852864313e-07	1.3498673198965489e-08
1316	1970-01-01 00:00:00.000001316	0.13983416053633219	0.8980330291349482	-129.02504086505192	0.019421411070934255	-2.0933571169013836e-07	1.4987530578169715e-08
1317	1970-01-01 00:00:00.000001317	0.1395151451227949	0.8977254652196471	-128.7789193877551	0.01937710344171567	-1.9794228823071605e-07	1.4691378053626826e-08
1318	1970-01-01 00:00:00.000001318	0.13919510709967178	0.897204403316635	-128.52962796683366	0.019332653722577302	-3.0537591844778033e-07	1.495156478809295e-08
1319	1970-01-01 00:00:00.000001319	0.13887200653753026	0.8970602980283638	-128.28900003459012	0.019287778704600484	-1.246981383272224e-07	1.590761297483597e-08
1320	1970-01-01 00:00:00.000001320	0.13855381967836763	0.8965657116548504	-128.04248177416565	0.019243586105827427	-2.202343903804254e-07	1.3721060719180152e-08
1321	1970-01-01 00:00:00.000001321	0.13823142887275242	0.8962759724239281	-127.78818310857538	0.01919880954011065	-1.964846642254495e-07	1.4463774994330864e-08
1322	1970-01-01 00:00:00.000001322	0.13791135996195086	0.895957378381183	-127.53851245243861	0.019154355562089245	-1.9230188615876858e-07	1.5618926606580647e-08
1323	1970-01-01 00:00:00.000001323	0.13758755701420158	0.8956329105299619	-127.30352003810182	0.019109382835122965	-1.5564617068947005e-07	1.4328579599034858e-08
1324	1970-01-01 00:00:00.000001324	0.13727094800483675	0.8952281262048712	-127.0441123855588	0.019065409436863016	-2.282455452185179e-07	1.4121849845035361e-08
1325	1970-01-01 00:00:00.000001325	0.13694754388936906	0.8948208340535868	-126.7985362834918	0.019020492183232495	-2.5273610472428694e-07	1.446444102357769e-08
1326	1970-01-01 00:00:00.000001326	0.13662476408791968	0.8945404692973347	-126.5574231221876	0.018975661574939424	-1.6751038825614406e-07	1.5270796465906674e-08
1327	1970-01-01 00:00:00.000001327	0.13630684045021646	0.8941283769177489	-126.30548477922079	0.018931505522077924	-2.237783394285714e-07	1.565107878371831e-08
1328	1970-01-01 00:00:00.000001328	0.1359816838375108	0.8938603970613656	-126.06984114088158	0.01888634496283492	-1.6074820177303373e-07	1.6006521738514595e-08
1329	1970-01-01 00:00:00.000001329	0.13566434426002766	0.893534829961964	-125.81597802558784	0.018842270020746888	-1.792669809560857e-07	1.5175673567257526e-08
1330	1970-01-01 00:00:00.000001330	0.1353387795607816	0.893251602991527	-125.57027215977867	0.018797052796126576	-1.3806446130209236e-07	1.665427786168273e-08
1331	1970-01-01 00:00:00.000001331	0.13501864809951625	0.8928161096233587	-125.3335471838286	0.01875259008811334	-1.209790080062198e-07	1.5805093568348892e-08
1332	1970-01-01 00:00:00.000001332	0.13470176717504334	0.8923899648006933	-125.0753655285962	0.018708578847487	-2.6422760968110924e-07	1.5323032191014484e-08
1333	1970-01-01 00:00:00.000001333	0.1343753706553692	0.8921019118277711	-124.83670434030779	0.018663245988241397	-2.1921313433027837e-07	1.4772432621532723e-08
1334	1970-01-01 00:00:00.000001334	0.13405686833535424	0.8917511803395116	-124.5793328771869	0.01861900952191235	-1.6998286579421444e-07	1.4654691921023709e-08
1335	1970-01-01 00:00:00.000001335	0.13373234145624352	0.8913533308024905	-124.33357865790383	0.018573936321342095	-2.403902117599446e-07	1.4768327703122639e-08
1336	1970-01-01 00:00:00.000001336	0.13340935541688334	0.8911796187900849	-124.0895470792165	0.01852907712428497	-1.52676992225689e-07	1.5685666304497914e-08
1337	1970-01-01 00:00:00.000001337	0.13309038330738626	0.8907809787234043	-123.84264303753676	0.01848477552326587	-1.476528831977167e-07	1.526504520692118e-08
1338	1970-01-01 00:00:00.000001338	0.1327668163900415	0.8903695714211619	-123.59766863762103	0.018439835589557398	-2.2737845901571578e-07	1.577922283069928e-08
1339	1970-01-01 00:00:00.000001339	0.1324459903812825	0.8901003609185442	-123.35306405545927	0.018395276412478335	-1.8178362203691514e-07	1.4880035694751339e-08
1340	1970-01-01 00:00:00.000001340	0.1321252988089073	0.8896548496288624	-123.09967830139824	0.018350735819092006	-1.9601401277144837e-07	1.4981468076116075e-08
1341	1970-01-01 00:00:00.000001341	0.1318008875842988	0.8893624957288604	-122.85731004668857	0.018305678934808924	-2.2788840121753416e-07	1.4356048640437926e-08
1342	1970-01-01 00:00:00.000001342	0.13147803600691443	0.8890183963699222	-122.60972774416595	0.018260838375108036	-1.961333359458945e-07	1.506112043555957e-08
1343	1970-01-01 00:00:00.000001343	0.13115557247229917	0.8887421966759003	-122.36507242036011	0.018216051845567866	-1.760890620370498e-07	1.5608421342015015e-08
1344	1970-01-01 00:00:00.000001344	0.13083613141424622	0.8883674011929461	-122.11948703319503	0.018171684982710927	-2.0930216831552563e-07	1.3808132544848313e-08
1345	1970-01-01 00:00:00.000001345	0.13051249747797547	0.8879887971152185	-121.86579711521853	0.0181267358110209	-1.98160941874417e-07	1.4715347213380938e-08
1346	1970-01-01 00:00:00.000001346	0.13018700394805194	0.8877182934372294	-121.62715260606062	0.018081528323809524	-1.9736436317731598e-07	1.523270023111549e-08
1347	1970-01-01 00:00:00.000001347	0.12986825044186448	0.8872529018540981	-121.377776797782	0.018037256915612546	-2.2767648724224573e-07	1.4791867998214415e-08
1348	1970-01-01 00:00:00.000001348	0.12954166730169725	0.8871795632836855	-121.13545431243506	0.017991898165916176	-1.4353867917267058e-07	1.5975002929902584e-08
1349	1970-01-01 00:00:00.000001349	0.12922321525394348	0.8865801143179061	-120.88984102964118	0.01794766884382042	-1.89137102841047e-07	1.4528104961683292e-08
1350	1970-01-01 00:00:00.000001350	0.1288973414490749	0.8864447468787827	-120.6416481065191	0.01790240849213211	-2.0595751627701883e-07	1.5818146286785765e-08
1351	1970-01-01 00:00:00.000001351	0.12857128554112554	0.8861058501471861	-120.40609007792209	0.017857122947186145	-6.317375908398271e-08	1.7008671338086423e-08
1352	1970-01-01 00:00:00.000001352	0.12825264975753378	0.8857446182542431	-120.16157142362313	0.017812868070661587	-1.7669836957048842e-07	1.5937932657254933e-08
1353	1970-01-01 00:00:00.000001353	0.1279294492638143	0.8854073683007102	-119.91133667070847	0.01776797906461112	-1.031847035676424e-07	1.6521058035534704e-08
1354	1970-01-01 00:00:00.000001354	0.12760616795426988	0.8850939628962411	-119.66660585484149	0.01772307892257059	-1.7455558694439637e-07	1.589536033163419e-08
1355	1970-01-01 00:00:00.000001355	0.12728508587991003	0.8846126887177713	-119.41735149679876	0.017678484106246756	-1.6305127073299883e-07	1.4519122065076729e-08
1356	1970-01-01 00:00:00.000001356	0.12695953240949245	0.8843004249437034	-119.16555496275765	0.01763326842369652	-2.6433368335614067e-07	1.4714998022465993e-08
1357	1970-01-01 00:00:00.000001357	0.12663286122378228	0.884102711717802	-118.92415754896862	0.01758789747963252	-1.2750843262610498e-07	1.5869187069202874e-08
1358	1970-01-01 00:00:00.000001358	0.1263118192867036	0.8837461709314405	-118.67933822714681	0.017543308227146816	-1.6772059850415512e-07	1.558820489971219e-08
1359	1970-01-01 00:00:00.000001359	0.12598688805685562	0.8835007192581036	-118.43383109724388	0.017498178859421044	-1.1578702896169184e-07	1.6324708222485706e-08
