	time	V(na)	V(nt)	V(t)	I(Rgnd)	I(Rrad)	power
1017	1970-01-01 00:00:01.017	0.22234088199031263	1.1127433075297226	169.4028925847644	0.030880678114487012	3.4235137465618675e-06	4.2468438593861424e-07
1018	1970-01-01 00:00:01.018	0.2220000495269797	1.1125646116853538	169.14282899439382	0.030833340190084095	4.938678304604503e-06	4.195465620234604e-07
1019	1970-01-01 00:00:01.019	0.22165725136506825	1.112428147882394	168.87756822716136	0.030785729383094155	5.423004249407596e-06	4.165266182745021e-07
1020	1970-01-01 00:00:01.020	0.221313612165858	1.1123052200264667	168.61062940449932	0.030738001703573003	6.239433409778562e-06	4.1865081276411444e-07
1021	1970-01-01 00:00:01.021	0.22096758215202195	1.1121692850190248	168.33968542606848	0.03068994202636935	5.304728026961331e-06	4.2386747290522177e-07
1022	1970-01-01 00:00:01.022	0.22062340025546162	1.111993730620155	168.07310525017618	0.03064213895172657	4.607983256160148e-06	4.275470788175418e-07
1023	1970-01-01 00:00:01.023	0.22028042972710413	1.1118282464011304	167.80793046895698	0.030594504108451822	3.901470416022256e-06	4.2693297948311724e-07
1024	1970-01-01 00:00:01.024	0.21993674026008492	1.111585092710545	167.54349852264684	0.0305467694435598	1.6809442915207005e-06	4.2255793093486524e-07
1025	1970-01-01 00:00:01.025	0.21959506915006172	1.1114047384940928	167.2829954769882	0.030499315154293778	3.0859787135987476e-06	4.1892715242508714e-07
1026	1970-01-01 00:00:01.026	0.21925056833789391	1.111326286168241	167.01491514696795	0.03045146788419101	4.745254230423691e-06	4.2162943693490464e-07
1027	1970-01-01 00:00:01.027	0.21890474045398559	1.111176587893718	166.74550352806617	0.03040343628717227	4.072939052181067e-06	4.24604939257091e-07
1028	1970-01-01 00:00:01.028	0.21856117632206232	1.1110106928577734	166.4799909861393	0.030355718945881523	2.902346779715723e-06	4.263272865226364e-07
1029	1970-01-01 00:00:01.029	0.2182167997700743	1.1108510145914396	166.21404415458082	0.030307888967102938	2.7592519231614785e-06	4.252167956125175e-07
1030	1970-01-01 00:00:01.030	0.21787289396406762	1.1106701211611647	165.9488993450748	0.030260124226037705	2.0511299579307904e-06	4.2453926296782777e-07
1031	1970-01-01 00:00:01.031	0.2175291365855816	1.1104397899159664	165.6851241839894	0.030212380130915525	4.7388770193277305e-07	4.217615322611319e-07
1032	1970-01-01 00:00:01.032	0.21718576662548536	1.110340329774091	165.42118858100952	0.030164689809389342	3.4813180503860747e-06	4.194583669017504e-07
1033	1970-01-01 00:00:01.033	0.21683999155730532	1.110231135695538	165.15236237970254	0.03011666559755031	3.2291565156348205e-06	4.2641273875626474e-07
1034	1970-01-01 00:00:01.034	0.21649562669060968	1.110065280746321	164.8863836107218	0.030068837112824105	2.4742265132033988e-06	4.26890058439237e-07
1035	1970-01-01 00:00:01.035	0.2161511889810322	1.1098948987207764	164.62019303925894	0.030020998569033966	1.2424470456612261e-06	4.253058125439817e-07
1036	1970-01-01 00:00:01.036	0.21580632708591674	1.1097227386182462	164.35439960141719	0.0299731009955713	1.0554447747679365e-06	4.226448121352678e-07
1037	1970-01-01 00:00:01.037	0.21546140217795484	1.1095855697211154	164.08785640548916	0.029925194796812746	1.0770831685984948e-06	4.228652065862951e-07
1038	1970-01-01 00:00:01.038	0.21511658123729563	1.1094313336279276	163.82190732655766	0.02987730301723376	1.0251295058462218e-06	4.2350013452095894e-07
1039	1970-01-01 00:00:01.039	0.21477112463819273	1.1092849897635015	163.55537784151076	0.029829322940345925	1.1892462067534416e-06	4.245964959746998e-07
1040	1970-01-01 00:00:01.040	0.2144260997811433	1.1091370584785083	163.2896352884531	0.02978140273833494	1.916302490561149e-06	4.271344966385293e-07
1041	1970-01-01 00:00:01.041	0.21408194762280008	1.1089826931091848	163.02493943612643	0.029733603814026795	1.57078322815848e-06	4.274995097267464e-07
1042	1970-01-01 00:00:01.042	0.21373609392617157	1.1088241154551008	162.7583543851994	0.029685568665677634	1.5950436154647002e-06	4.268012724216827e-07
1043	1970-01-01 00:00:01.043	0.21339209325911107	1.1087749740801949	162.49500788901452	0.02963779076715665	5.664262259711229e-06	4.2206662720996026e-07
1044	1970-01-01 00:00:01.044	0.21304836144153672	1.108803448850119	162.2418660058155	0.029590050149792935	1.2103882218723235e-05	4.226180457294972e-07
1045	1970-01-01 00:00:01.045	0.21271015944909344	1.108352108002092	161.98421264818688	0.02954307764121339	5.208580690510809e-06	5.223919026264614e-07
1046	1970-01-01 00:00:01.046	0.2123583851245489	1.1081451266613855	161.69834700290468	0.029494220169879414	-5.684432604621071e-07	4.2878563873587673e-07
1047	1970-01-01 00:00:01.047	0.21200935377011895	1.1081313008222533	161.42833365990202	0.029445743600419873	3.6196360833143807e-06	4.1885423175297297e-07
1048	1970-01-01 00:00:01.048	0.21166628760999648	1.1082454588173178	161.17552544878563	0.029398095514783524	1.1612780637611756e-05	4.141074647347945e-07
1049	1970-01-01 00:00:01.049	0.2113276778038398	1.1077686465989054	160.92180080792286	0.029351066347841195	6.731392849552602e-06	4.499404882485837e-07
1050	1970-01-01 00:00:01.050	0.21097619854507663	1.107665454230536	160.63684558759851	0.029302249815536505	3.0947976099230106e-06	4.210705106555174e-07
1051	1970-01-01 00:00:01.051	0.2106293913785781	1.1076335735156715	160.37030698207764	0.02925408210821371	4.030933087454344e-06	4.1837992692610455e-07
1052	1970-01-01 00:00:01.052	0.2102834478971565	1.1074759838242805	160.10394465349907	0.029206034445768775	3.620238012777116e-06	4.188094998298435e-07
1053	1970-01-01 00:00:01.053	0.2099382776283095	1.107428796418473	159.84081369205725	0.02915809403307343	7.426671858431154e-06	4.1514470889082606e-07
1054	1970-01-01 00:00:01.054	0.20959329959996523	1.1072170566136186	159.58566259674754	0.029110180444386468	1.0567254074883034e-05	4.161095761757677e-07
1055	1970-01-01 00:00:01.055	0.20924747183744055	1.1069257284046692	159.30765149156937	0.02906214891742326	3.006162741433636e-06	4.218016589617266e-07
1056	1970-01-01 00:00:01.056	0.208899643971508	1.1070795385684502	159.0449567581654	0.029013839464906183	1.0564886535212822e-05	4.119706874772248e-07
1057	1970-01-01 00:00:01.057	0.20855684694990048	1.1066011302241066	158.78414171497795	0.028966228660552044	5.266391590291598e-06	4.178528579995467e-07
1058	1970-01-01 00:00:01.058	0.20820737411101475	1.1067620687771031	158.50992611448396	0.028917690790980055	9.125144497306158e-06	4.1257716034846366e-07
1059	1970-01-01 00:00:01.059	0.2078630973394575	1.1063713777623712	158.25142341624056	0.028869874590519113	6.829926148099744e-06	4.1618996340464103e-07
1060	1970-01-01 00:00:01.060	0.20751406095295957	1.1065059244922757	157.9781887779899	0.028821397378059364	1.018336032091564e-05	4.11787229226206e-07
1061	1970-01-01 00:00:01.061	0.20716949018707778	1.1060741545123853	157.71593359605058	0.028773540239043827	5.2989246772839075e-06	4.2765705709822594e-07
1062	1970-01-01 00:00:01.062	0.20681967705559906	1.106186484642826	157.44787682937442	0.028724955167493255	1.157338020973906e-05	4.1644046890687693e-07
1063	1970-01-01 00:00:01.063	0.2064743095918898	1.105904322675678	157.1773458192531	0.028676987384975306	5.660590854429425e-06	4.210550443153638e-07
1064	1970-01-01 00:00:01.064	0.20612666795440704	1.1057770800487254	156.91614812494564	0.02862870392760811	8.875563817088663e-06	4.372166338176094e-07
1065	1970-01-01 00:00:01.065	0.2057788054688854	1.1057998765817298	156.6460616224649	0.02858038959785058	1.1154859364573582e-05	4.0977571922892626e-07
1066	1970-01-01 00:00:01.066	0.20543300471395085	1.1055168301067801	156.3785393263304	0.028532361770987065	6.949802866766213e-06	4.131883381027808e-07
1067	1970-01-01 00:00:01.067	0.20508498857291937	1.10535725106531	156.11411841899294	0.028484026157057137	8.319797978071222e-06	4.1260467360550313e-07
1068	1970-01-01 00:00:01.068	0.2047367978629137	1.1053305543393275	155.84695776214056	0.028435666364347145	1.0429985588961862e-05	4.2598610183597124e-07
1069	1970-01-01 00:00:01.069	0.20438933194516745	1.1052371521776854	155.5764399531494	0.02838740722280063	9.785558821035919e-06	4.120617889453421e-07
1070	1970-01-01 00:00:01.070	0.20404246628655992	1.1049960443071032	155.31008022284124	0.02833923145978412	7.600791630181058e-06	4.182086243167906e-07
1071	1970-01-01 00:00:01.071	0.2036940369197397	1.1048595045553145	155.04410072017353	0.02829083847635575	8.645291203332233e-06	4.1857382365834055e-07
1072	1970-01-01 00:00:01.072	0.20334569242081446	1.1047576935259311	154.77698546815176	0.028242457259832925	9.029615543240515e-06	4.2100208851425295e-07
1073	1970-01-01 00:00:01.073	0.2029976944550669	1.104673412045889	154.5097524595863	0.028194124152616025	1.0011454286348863e-05	4.0952061471017644e-07
1074	1970-01-01 00:00:01.074	0.20264938243149497	1.1045755853277837	154.240874800555	0.028145747526014567	1.019451785538962e-05	4.121847573712606e-07
1075	1970-01-01 00:00:01.075	0.20230104622322437	1.1044438817101725	153.97291061486428	0.02809736758737317	9.832028464233805e-06	4.12180702089664e-07
1076	1970-01-01 00:00:01.076	0.20195302644757432	1.1043013835854634	153.70550074769605	0.028049031415406014	9.831408841834463e-06	4.1256439888744717e-07
1077	1970-01-01 00:00:01.077	0.20160450611410682	1.1041628798921552	153.43808275352237	0.02800062590450513	9.112288897160375e-06	4.1202604109877056e-07
1078	1970-01-01 00:00:01.078	0.20125617276917723	1.1040410362671769	153.17029569490347	0.027952246253261436	9.061147396155853e-06	4.1083577656747964e-07
1079	1970-01-01 00:00:01.079	0.20090769610874665	1.1039149521410578	152.9029713454356	0.027903846683748804	9.32057059594493e-06	4.1158410947157025e-07
1080	1970-01-01 00:00:01.080	0.2005588830121528	1.1038001521701388	152.63528125	0.0278554004375	9.597906718947916e-06	4.078522457388069e-07
1081	1970-01-01 00:00:01.081	0.20020973080523535	1.1036931601802895	152.36716213920428	0.027806907081563664	9.822563955343676e-06	4.1343262236717666e-07
1082	1970-01-01 00:00:01.082	0.19986051673469388	1.1035696600086844	152.09908099869736	0.027758405161094225	9.610651382613981e-06	4.089792432570955e-07
1083	1970-01-01 00:00:01.083	0.19951133237872082	1.1034482570511153	151.83110274234141	0.027709907294975265	9.809184801706153e-06	4.129977169219932e-07
1084	1970-01-01 00:00:01.084	0.1991617714904304	1.1033299232701135	151.56310433012905	0.02766135709967957	9.896909830391616e-06	4.1275225402970344e-07
1085	1970-01-01 00:00:01.085	0.19881238980991234	1.1032008084367677	151.2947896797153	0.027612831911292424	9.621731585776408e-06	4.1221986182675264e-07
1086	1970-01-01 00:00:01.086	0.19846320242781582	1.1030845786872452	151.02654324113414	0.027564333660799446	9.30280950646406e-06	4.1257387365741786e-07
1087	1970-01-01 00:00:01.087	0.1981137415900815	1.1029690712675568	150.75779521414947	0.027515797330501128	8.968028630493324e-06	4.1573185431384416e-07
1088	1970-01-01 00:00:01.088	0.1977639417764298	1.1028768240901212	150.48896397746967	0.02746721417764298	9.273569674609098e-06	4.153030928466744e-07
1089	1970-01-01 00:00:01.089	0.19741375427335642	1.1027909803633218	150.22021707612458	0.027418576916089968	9.689182603650692e-06	4.0763847936438267e-07
1090	1970-01-01 00:00:01.090	0.1970635816027088	1.102701715749262	149.95194996527175	0.027369941816287553	1.0613289734331255e-05	4.096291153508881e-07
1091	1970-01-01 00:00:01.091	0.19671363001384323	1.1025685259560478	149.68429574320817	0.027321337419968856	1.0412937176366154e-05	4.059668827979505e-07
1092	1970-01-01 00:00:01.092	0.19636365381547	1.1024010848074923	149.41656246964968	0.02727272968348942	9.729428071283473e-06	4.0992953220734447e-07
1093	1970-01-01 00:00:01.093	0.19601348009876973	1.1023056200831745	149.14615478253336	0.027224094530410674	8.70465760049385e-06	4.087277508765636e-07
1094	1970-01-01 00:00:01.094	0.1956629052718002	1.1022572527007173	148.87720212600468	0.02717540352519229	9.892363516926799e-06	4.0575945097825356e-07
1095	1970-01-01 00:00:01.095	0.19531203613059667	1.1021666875378886	148.60915947865246	0.027126671679224043	1.0641878665813979e-05	4.073250284744809e-07
1096	1970-01-01 00:00:01.096	0.1949613700155898	1.1019762600900744	148.3415100034644	0.027077968014896935	9.872804166686298e-06	4.060794628171764e-07
1097	1970-01-01 00:00:01.097	0.1946110781536598	1.1018915281190518	148.07073055026822	0.027029316393839764	8.862310989076829e-06	4.0665288460605365e-07
1098	1970-01-01 00:00:01.098	0.19425997456322436	1.1018709799342674	147.80191673585884	0.026980551945165198	1.0563682786733264e-05	4.060830186613139e-07
1099	1970-01-01 00:00:01.099	0.19390846861339092	1.1016942768898488	147.53445593952483	0.026931731854859614	1.0261332306829373e-05	4.111220705565966e-07
1100	1970-01-01 00:00:01.100	0.19355787060145177	1.1015861132907017	147.26401240926373	0.026883037535430348	8.835404014008988e-06	4.14290319215239e-07
1101	1970-01-01 00:00:01.101	0.1932062084227839	1.1015728021121884	146.99490173995844	0.026834195607686982	1.0544944645773027e-05	4.08029303138207e-07
1102	1970-01-01 00:00:01.102	0.1928549014422662	1.1013655928836688	146.72722172899213	0.02678540301062268	9.596166737416875e-06	4.1214190440856773e-07
1103	1970-01-01 00:00:01.103	0.19250354743335346	1.101341977309982	146.45601219049263	0.026736603830558193	9.66639657181175e-06	4.0612971047389445e-07
1104	1970-01-01 00:00:01.104	0.192151069650108	1.1012384596976244	146.18799738228944	0.026687648609935208	1.1299700209908164e-05	4.078736697350334e-07
1105	1970-01-01 00:00:01.105	0.19179967897418188	1.1010979427510579	145.91727130645023	0.026638844256109143	8.637947641891892e-06	4.0856830495631126e-07
1106	1970-01-01 00:00:01.106	0.19144700634399306	1.1010796477095937	145.64845401037167	0.02658986202506482	1.1375737603755921e-05	4.0284777255409195e-07
1107	1970-01-01 00:00:01.107	0.19109550576341486	1.1008990682623347	145.37849756329388	0.02654104245571589	8.484583724679858e-06	4.1519077022146967e-07
1108	1970-01-01 00:00:01.108	0.19074270519368475	1.1008981870416703	145.1092431196618	0.026492042379432316	1.1459019674462944e-05	4.045932808124871e-07
1109	1970-01-01 00:00:01.109	0.19039084437731943	1.1007249077414345	144.8389677655994	0.026443172849745407	8.487739229044706e-06	4.053204099046108e-07
1110	1970-01-01 00:00:01.110	0.19003761148148146	1.1006993554694229	144.5698687424634	0.02639411271748493	1.1103297803003446e-05	4.0920181591541355e-07
1111	1970-01-01 00:00:01.111	0.18968563431059757	1.1005865300508753	144.29922743813054	0.02634522696904372	9.211232683026989e-06	4.075979411343618e-07
1112	1970-01-01 00:00:01.112	0.18933212973625235	1.1004825199103603	144.03050740389588	0.02629612908464058	1.0131640162476641e-05	4.0870456650564536e-07
1113	1970-01-01 00:00:01.113	0.18897993729324605	1.1004683263266712	143.75965090454858	0.026247213508787042	1.0376418662054618e-05	4.034048431689785e-07
1114	1970-01-01 00:00:01.114	0.18862651575366063	1.1002823945736435	143.4906111627907	0.026198127180878553	9.41949722907838e-06	4.0409084456920207e-07
1115	1970-01-01 00:00:01.115	0.18827278897969718	1.1002768926359257	143.22031260323467	0.026148998497935304	1.0979967973191543e-05	4.044357527077297e-07
1116	1970-01-01 00:00:01.116	0.18791996317558832	1.1001860258598397	142.94932742866993	0.02609999490819757	9.62604582055616e-06	4.0518613131125304e-07
1117	1970-01-01 00:00:01.117	0.18756615256233877	1.1000501545141874	142.68060501289767	0.026050854510748067	1.0146625940478934e-05	4.062199359066986e-07
1118	1970-01-01 00:00:01.118	0.18721236047212889	1.100016979753597	142.41048255363143	0.026001716687343843	1.0591430891663564e-05	4.0300382121514027e-07
1119	1970-01-01 00:00:01.119	0.1868585707476555	1.0999671740514498	142.13910639249764	0.025952579254925577	1.0389915656112019e-05	4.029153225436299e-07
1120	1970-01-01 00:00:01.120	0.1865044546581712	1.0998302941277769	141.86878243499226	0.02590339652918891	9.201046248949544e-06	4.019891853644331e-07
1121	1970-01-01 00:00:01.121	0.18615005167398224	1.0997534102762716	141.5990362940012	0.025854173912557017	9.926431171910663e-06	4.087224878075372e-07
1122	1970-01-01 00:00:01.122	0.18579580487322733	1.0997221459389772	141.32870318006016	0.02580497293167168	1.0754320175620971e-05	4.0306489241798823e-07
1123	1970-01-01 00:00:01.123	0.18544111436065008	1.0996690882277065	141.05723313268552	0.025755710231318254	1.0536326056522487e-05	4.0424954562632737e-07
1124	1970-01-01 00:00:01.124	0.1850866446259673	1.0995686369733448	140.78652635425624	0.025706478475494413	9.664369062037834e-06	4.0238976213683127e-07
1125	1970-01-01 00:00:01.125	0.18473160016306214	1.0994748198592517	140.51612332646755	0.02565716676536217	9.903619583261243e-06	4.022812768472017e-07
1126	1970-01-01 00:00:01.126	0.1843763567688214	1.0994126444329986	140.2455035453687	0.025607827349128684	9.987420450427505e-06	4.0850711167427666e-07
1127	1970-01-01 00:00:01.127	0.18402118217566757	1.0993535413411177	139.97481777281703	0.025558497497209582	1.0309546294273203e-05	4.0442839411933315e-07
1128	1970-01-01 00:00:01.128	0.18366583394526895	1.0993000658831604	139.70362403705929	0.025509143583254696	1.0059225925406451e-05	4.013560713817284e-07
1129	1970-01-01 00:00:01.129	0.1833101460832261	1.0992352448734448	139.43255836121836	0.02545974248219648	1.0325229798817333e-05	4.0083595901499565e-07
1130	1970-01-01 00:00:01.130	0.1829541837466747	1.0991722315283619	139.16137887239339	0.025410303288423582	1.0434321816656655e-05	4.0498918060787777e-07
1131	1970-01-01 00:00:01.131	0.18259858141926635	1.0991037351731232	138.89066993486458	0.025360914162667125	1.014057904613987e-05	4.1016350224166746e-07
1132	1970-01-01 00:00:01.132	0.18224234476933632	1.0990548796089865	138.61922345223803	0.025311436845309555	1.022132866900283e-05	4.006012014636304e-07
1133	1970-01-01 00:00:01.133	0.18188603400480027	1.098992010714898	138.34822477284416	0.025261949234527684	1.0326645171661237e-05	4.020911787037604e-07
1134	1970-01-01 00:00:01.134	0.18152963210616438	1.0989320225171233	138.07675192636987	0.02521244886472603	1.0042494668392123e-05	4.046666405716276e-07
1135	1970-01-01 00:00:01.135	0.18117288956402333	1.0988806012701682	137.8053255320975	0.025162901368005496	1.0104744410002231e-05	4.0342604138809577e-07
1136	1970-01-01 00:00:01.136	0.18081605286656954	1.0988319497814723	137.53386956894335	0.025113340763561573	1.0274864946531836e-05	4.0122880388758507e-07
1137	1970-01-01 00:00:01.137	0.18045874333875245	1.0987911609480618	137.26215056045177	0.025063714369812615	1.021989952103012e-05	4.0082829380820117e-07
1138	1970-01-01 00:00:01.138	0.18010141686365191	1.0987485178999656	136.9905022953066	0.025014085638917435	1.0688993936089413e-05	3.986431059852825e-07
1139	1970-01-01 00:00:01.139	0.17974408943854844	1.0986927362204724	136.71942683156453	0.02496445678106813	1.0757123091068555e-05	4.0136507997770376e-07
1140	1970-01-01 00:00:01.140	0.179386137232586	1.0986277425979805	136.44749709053568	0.024914741341776486	1.0448024535577614e-05	4.0179739305598213e-07
1141	1970-01-01 00:00:01.141	0.17902839323295405	1.0985589451621183	136.17566944135513	0.024865054526477887	9.738664045708615e-06	4.049377723972639e-07
1142	1970-01-01 00:00:01.142	0.17867040593010342	1.0985513971631207	135.90370524651797	0.02481533412971033	1.0203636843564043e-05	4.0055446546577677e-07
1143	1970-01-01 00:00:01.143	0.17831217491447143	1.0985413745295929	135.63162706123845	0.024765579818679436	1.0720898104480842e-05	4.004395071689691e-07
1144	1970-01-01 00:00:01.144	0.17795324992320818	1.0984752546075085	135.35989421501708	0.024715729156996585	1.0863460779885665e-05	3.976138019464751e-07
1145	1970-01-01 00:00:01.145	0.17759455888337894	1.0983955956737348	135.08772265731875	0.024665910904582762	9.797095046060789e-06	3.973668729848679e-07
1146	1970-01-01 00:00:01.146	0.1772358546029035	1.0983961369769428	134.81512870196414	0.02461609091972673	9.679959671847138e-06	4.004440577206498e-07
1147	1970-01-01 00:00:01.147	0.17687639522752496	1.098392966874413	134.5432206864168	0.02456616597199693	1.1168843198194315e-05	3.9970349714375567e-07
1148	1970-01-01 00:00:01.148	0.17651707989585114	1.0982913122759093	134.27138486426497	0.024516261123442032	1.0222264575244152e-05	3.9716147668403506e-07
1149	1970-01-01 00:00:01.149	0.1761575518531141	1.0983227310215558	133.99818499616597	0.024466326552781803	1.0432685557919401e-05	3.9684926511896757e-07
1150	1970-01-01 00:00:01.150	0.17579736217713748	1.0982774908362458	133.72643130167933	0.02441630024550337	1.1159584136629274e-05	3.991692408727734e-07
1151	1970-01-01 00:00:01.151	0.17543758862066025	1.0982238351104665	133.45342008018426	0.024366331671926984	9.543955550900794e-06	4.001386286731666e-07
1152	1970-01-01 00:00:01.152	0.17507705550259595	1.0982617156353733	133.18077367435527	0.02431625770363435	1.1142689912046745e-05	4.011738248022726e-07
1153	1970-01-01 00:00:01.153	0.17471661712801295	1.0981622062004939	132.9084861596116	0.024266196833319136	9.716191730696534e-06	4.008250224131137e-07
1154	1970-01-01 00:00:01.154	0.1743557983589831	1.0982232659637787	132.6354729104668	0.024216083119632685	1.1101248762812176e-05	3.984826928814652e-07
1155	1970-01-01 00:00:01.155	0.17399479347789115	1.0981205573129251	132.36294116496597	0.024165943522108844	9.320213937119899e-06	4.0225010871722373e-07
1156	1970-01-01 00:00:01.156	0.17363338746918303	1.0981820286491542	132.08987311910226	0.024115748298053217	1.1190271323541698e-05	3.983156984647694e-07
1157	1970-01-01 00:00:01.157	0.1732717025601769	1.0980963839414817	131.81693288253808	0.024065514188993792	9.405528865501403e-06	3.9968354686647684e-07
1158	1970-01-01 00:00:01.158	0.17291010939597315	1.0981332198623737	131.54442526548297	0.024015292970860587	1.0907032092584318e-05	3.9737246438108024e-07
1159	1970-01-01 00:00:01.159	0.17254805055730452	1.0981122495533056	131.27054273802432	0.02396500702799285	9.988646685629202e-06	3.984352174991296e-07
1160	1970-01-01 00:00:01.160	0.1721858282584699	1.0980795756983952	130.99837259913392	0.023914698402819054	1.0346373693126433e-05	3.988268898965436e-07
1161	1970-01-01 00:00:01.161	0.1718229992361229	1.0981284064674928	130.72458044474624	0.023864305453233745	1.1098331027287388e-05	3.952455589098421e-07
1162	1970-01-01 00:00:01.162	0.17146022219392087	1.0980897064866701	130.45082334012565	0.02381391974953303	9.932158518864833e-06	3.9550323259297604e-07
1163	1970-01-01 00:00:01.163	0.1710967929389799	1.0980671385046252	130.1777199355003	0.023763443444793347	1.0089038147567683e-05	3.957839819444473e-07
1164	1970-01-01 00:00:01.164	0.17073334369434315	1.0981111623271986	129.9038758375032	0.02371296444067509	1.0706576079966415e-05	3.9468895092692726e-07
1165	1970-01-01 00:00:01.165	0.17036966325510464	1.0981226742353638	129.63004973311868	0.023662453190714226	1.0293325501310683e-05	3.979758951788851e-07
1166	1970-01-01 00:00:01.166	0.17000569957598372	1.0980867994402985	129.356717291384	0.023611902712856174	9.830108642924864e-06	3.9706377924019587e-07
1167	1970-01-01 00:00:01.167	0.16964133946476964	1.0981040501355015	129.0831198932927	0.023561297157859075	1.0438889017743056e-05	3.965501765237303e-07
1168	1970-01-01 00:00:01.168	0.16927665341931106	1.098119203207195	128.80925341931103	0.023510646371118275	1.0777733018163074e-05	3.948293032032369e-07
1169	1970-01-01 00:00:01.169	0.1689119512566641	1.0981400264026404	128.53542325463317	0.023459993244478297	1.0669497346296863e-05	3.947914687428689e-07
1170	1970-01-01 00:00:01.170	0.168546751277712	1.098173449314605	128.26124716534102	0.02340927101709257	1.0741952832675664e-05	3.9746160542351056e-07
1171	1970-01-01 00:00:01.171	0.168181269433387	1.098177114762429	127.98736856102312	0.023358509615482338	1.058456300538948e-05	3.974069607887739e-07
1172	1970-01-01 00:00:01.172	0.1678154494463697	1.0981897929169133	127.7131579579072	0.023307701333784125	1.0384314004553376e-05	3.960347161275881e-07
1173	1970-01-01 00:00:01.173	0.16744931983422143	1.0982135525670302	127.4390235557811	0.02325685005244016	1.0560963211852322e-05	3.9632943051394216e-07
1174	1970-01-01 00:00:01.174	0.16708283523197837	1.0982447375137327	127.16455821854136	0.0232059493120933	1.0566384624315895e-05	3.961753855398504e-07
1175	1970-01-01 00:00:01.175	0.1667162418349244	1.0982629099433978	126.89020654726704	0.02315503368927938	1.0506702735912815e-05	3.956988872609951e-07
1176	1970-01-01 00:00:01.176	0.16634899467465608	1.09829454730357	126.61548543336991	0.023104026979491942	1.0273772082146173e-05	3.995065056939547e-07
1177	1970-01-01 00:00:01.177	0.16598169820207648	1.098333216679328	126.34102199713007	0.023053013659154215	1.0372068184735713e-05	3.969111660309472e-07
1178	1970-01-01 00:00:01.178	0.16561392057186236	1.0983701879217274	126.06612958839405	0.02300193346322537	1.0188404661796559e-05	3.9471926527805853e-07
1179	1970-01-01 00:00:01.179	0.1652459536408177	1.0984220006757899	125.7915023990539	0.022950826947119442	1.042580164286535e-05	3.9297552983185814e-07
1180	1970-01-01 00:00:01.180	0.16487722901785715	1.0984741916273584	125.5161645468329	0.02289961510950135	1.0561025918050032e-05	3.9455689963676134e-07
1181	1970-01-01 00:00:01.181	0.16450864403600268	1.0985195400403769	125.24149597913862	0.022848422738055183	1.0750017406223503e-05	3.9607597214088464e-07
1182	1970-01-01 00:00:01.182	0.1641392829686974	1.0985400674015482	124.96671811679569	0.02279712258835409	1.0743839689672668e-05	3.922764457003642e-07
1183	1970-01-01 00:00:01.183	0.16377004467995626	1.0985886404239213	124.69127967028346	0.022745839559256454	9.771060854182858e-06	3.928705414315705e-07
1184	1970-01-01 00:00:01.184	0.16340033261380818	1.098673259365026	124.4162587518898	0.022694490660171342	1.0772370077044347e-05	3.9072085205983273e-07
1185	1970-01-01 00:00:01.185	0.1630297809431742	1.0987316518157364	124.14077474781439	0.022643025125252188	1.1122014797316746e-05	3.897285822886693e-07
1186	1970-01-01 00:00:01.186	0.16265933925869894	1.0987459256177508	123.86558324088082	0.022591574926037992	1.0029014893098841e-05	3.9452554936202927e-07
1187	1970-01-01 00:00:01.187	0.16228859099152043	1.0988546159012678	123.5895440349257	0.02254008211485182	1.0244987410151289e-05	3.928734547567656e-07
1188	1970-01-01 00:00:01.188	0.16191693620095776	1.0989184290514997	123.31417393934302	0.022488463310930018	1.1106922464773586e-05	3.897026702848778e-07
1189	1970-01-01 00:00:01.189	0.16154535706015605	1.0989574351036162	123.038292927259	0.022436855198422687	9.811420042108398e-06	3.9471938129659616e-07
1190	1970-01-01 00:00:01.190	0.1611732596830986	1.0990685288397049	122.76264627766601	0.022385174981556004	1.1029063208513582e-05	3.9252539246404525e-07
1191	1970-01-01 00:00:01.191	0.16080080520449214	1.0991060676332551	122.4866635517935	0.022333445174321155	9.87157526261331e-06	3.9196343396950315e-07
1192	1970-01-01 00:00:01.192	0.16042778811200537	1.0992431763078472	122.21024635311872	0.022281637261904762	1.1109167796191314e-05	3.884278431881769e-07
1193	1970-01-01 00:00:01.193	0.16005431044476087	1.0992630063656923	121.9341027054192	0.02222976534215596	9.804070957445297e-06	3.893559346339061e-07
1194	1970-01-01 00:00:01.194	0.15968034363910277	1.0994010532306662	121.65750114663543	0.022177825462002008	1.0946237413850853e-05	3.9020234690898957e-07
1195	1970-01-01 00:00:01.195	0.1593062143597459	1.0994598214643931	121.38095333500502	0.022125863027415583	9.672074669831995e-06	3.9592780147896234e-07
1196	1970-01-01 00:00:01.196	0.15893144360669456	1.0995558661087865	121.10429676150629	0.022073811642677826	1.0415282360309622e-05	3.921301857075522e-07
1197	1970-01-01 00:00:01.197	0.15855659039345082	1.0996873760755157	120.82772283017292	0.0220217486484003	1.0641367960090218e-05	3.8905910274709867e-07
1198	1970-01-01 00:00:01.198	0.15818088565108512	1.099751979048414	120.55075711185309	0.021969567407345576	1.0201620917120535e-05	3.899260769850759e-07
1199	1970-01-01 00:00:01.199	0.15780493056600617	1.099868090460664	120.2739591505727	0.021917351578463338	1.06122606472815e-05	3.868760690942522e-07
1200	1970-01-01 00:00:01.200	0.15742892635704162	1.0999907280913868	119.99727263403652	0.021865128720086717	1.0677107867457684e-05	3.9016469689768254e-07
