	time	V(na)	V(nt)	V(t)	I(Rgnd)	I(Rrad)	power
1058	1970-01-01 00:00:00.000001058	0.2080923245496998	1.1118559751262747	157.43014617363957	0.028901711746878875	0.00022620271118440865	0.00018823771778593397
1059	1970-01-01 00:00:00.000001059	0.20774501118408528	1.11164775975633	157.15999453645534	0.028853473805444507	0.0002275508632873596	0.0001887121974668663
1060	1970-01-01 00:00:00.000001060	0.20739745922812383	1.1115152091134888	156.89373015857853	0.02880520261272449	0.00022537525283746658	0.0001890459372716728
1061	1970-01-01 00:00:00.000001061	0.2070497063354037	1.1115109092212136	156.625367147635	0.028756903601528907	0.0002274546807711419	0.00018884278399600892
1062	1970-01-01 00:00:00.000001062	0.2067025827128675	1.1113689188621612	156.35774013936617	0.028708691978808706	0.00022290621751193206	0.00018935893534354167
1063	1970-01-01 00:00:00.000001063	0.20635491980736217	1.111268709612817	156.08863278657256	0.028660405635132554	0.0002220084482982262	0.0001897754583357184
1064	1970-01-01 00:00:00.000001064	0.20600678123513178	1.1111843054524693	155.81867896089068	0.02861205296317442	0.0002327499206471881	0.00018996197077075598
1065	1970-01-01 00:00:00.000001065	0.20565901637799772	1.1108827409592692	155.54826084887705	0.028563752306813857	0.00022598085164340502	0.00019045057514411985
1066	1970-01-01 00:00:00.000001066	0.20531042443300934	1.1108992472841623	155.2794063464837	0.028515336732418524	0.0002240516143584048	0.00019064699084629771
1067	1970-01-01 00:00:00.000001067	0.20496244153890106	1.110750911437006	155.01048687744023	0.02846700576611751	0.00023123223389141033	0.00019093087292373673
1068	1970-01-01 00:00:00.000001068	0.20461454426026482	1.1105812546441842	154.7396948937792	0.028418686622844625	0.0002287421823659522	0.00019152764295497245
1069	1970-01-01 00:00:00.000001069	0.2042656381573933	1.1104359649390245	154.47051827362804	0.028370227472370425	0.00022238575692600993	0.0001917316429400221
1070	1970-01-01 00:00:00.000001070	0.20391716302528998	1.1104280946948089	154.20188049058757	0.02832182827058376	0.00023565944347581286	0.000191881688298069
1071	1970-01-01 00:00:00.000001071	0.20356845572475493	1.1103426296754546	153.93157607309413	0.028273396606072143	0.00023347359201370514	0.00019229151699567365
1072	1970-01-01 00:00:00.000001072	0.2032197205899144	1.1101719767840152	153.66316237868696	0.0282249612188392	0.0002253069028643197	0.00019275681931460117
1073	1970-01-01 00:00:00.000001073	0.20287101319266232	1.109990250926718	153.39351817317745	0.028176529621708964	0.0002292636038013497	0.0001930680262367062
1074	1970-01-01 00:00:00.000001074	0.2025218741472684	1.1100508332541568	153.12416403800475	0.02812803816817102	0.00023536853591390024	0.00019317233004270126
1075	1970-01-01 00:00:00.000001075	0.20217351958586627	1.1097439618161093	152.8518569718845	0.02807965546162614	0.00023321545651388677	0.00019371463570054098
1076	1970-01-01 00:00:00.000001076	0.20182382540119645	1.1096279435001426	152.58233171588645	0.028031086836007975	0.00022913177453505744	0.000194010532086112
1077	1970-01-01 00:00:00.000001077	0.2014739648120015	1.109580430307634	152.31093469426511	0.027982495155715912	0.00023125586728323206	0.00019418946486485776
1078	1970-01-01 00:00:00.000001078	0.20112486503323837	1.1094563882241215	152.04176282051282	0.02793400903323837	0.00023371022879430198	0.00019472857002699164
1079	1970-01-01 00:00:00.000001079	0.20077521903406395	1.109438533826739	151.7731054843913	0.027885447044311604	0.00023599322821415695	0.00019481248766000303
1080	1970-01-01 00:00:00.000001080	0.20042648754380982	1.1091762079189165	151.50186486691294	0.027837012165387896	0.0002225788430412996	0.0001955680395869936
1081	1970-01-01 00:00:00.000001081	0.2000759846182989	1.109112521594999	151.23143558439097	0.027788331166887666	0.0002326131520530593	0.0001957652632152291
1082	1970-01-01 00:00:00.000001082	0.19972599185969558	1.1091507663798807	150.9635386309918	0.02773972109955564	0.000239383698973622	0.00019560697268708363
1083	1970-01-01 00:00:00.000001083	0.19937684301818873	1.1089192398635848	150.6925724232664	0.027691228205759758	0.0002359894220710496	0.0001964940466071313
1084	1970-01-01 00:00:00.000001084	0.1990260051600076	1.1088614473584548	150.42161150350313	0.027642500760272675	0.00024326106803376256	0.00019661126761876053
1085	1970-01-01 00:00:00.000001085	0.1986755475920144	1.1087651485476393	150.15118668748227	0.027593826119784275	0.00023604537577284513	0.00019703705253906338
1086	1970-01-01 00:00:00.000001086	0.19832561350482317	1.1086481731605826	149.8798863438623	0.027545224123321353	0.00024277801417934555	0.0001971831006943213
1087	1970-01-01 00:00:00.000001087	0.19797476379979184	1.1085948254328697	149.6102272873498	0.02749649502601949	0.0002415311476247611	0.0001974478163350393
1088	1970-01-01 00:00:00.000001088	0.19762437559107246	1.1084020575940987	149.33947747304708	0.027447829917722717	0.00023756380633154436	0.00019793859187739913
1089	1970-01-01 00:00:00.000001089	0.1972736417383089	1.1084104174775626	149.0691630136986	0.02739911689844119	0.0002491276581089561	0.00019827927308900125
1090	1970-01-01 00:00:00.000001090	0.19692325933484506	1.1081285846560847	148.79697108843538	0.02735045274281935	0.00023703726865362528	0.000198714294822066
1091	1970-01-01 00:00:00.000001091	0.1965717644826284	1.1080978699962236	148.52483585725076	0.02730163390861027	0.0002432647343870846	0.0001992700962630323
1092	1970-01-01 00:00:00.000001092	0.1962202089035917	1.1080414375236294	148.25385310964083	0.027252806811909263	0.00024088237224708883	0.00019960102675891926
1093	1970-01-01 00:00:00.000001093	0.19586899542150477	1.1079167860851507	147.9846212687624	0.02720402712168413	0.00023992933623364295	0.00019980027572943527
1094	1970-01-01 00:00:00.000001094	0.1955180105134013	1.1078879350698378	147.71488777840696	0.027155279214798038	0.0002414789668718856	0.0002000707205857079
1095	1970-01-01 00:00:00.000001095	0.1951668845348179	1.107769553595018	147.44360289677297	0.02710651170786941	0.00024446416032430647	0.00020048573946164752
1096	1970-01-01 00:00:00.000001096	0.19481499132773425	1.1076575432669624	147.17100161366426	0.027057637668207984	0.0002446362616272813	0.00020084591876594912
1097	1970-01-01 00:00:00.000001097	0.1944638018759427	1.1074497469834088	146.90020557126698	0.027008861284879337	0.00024107994261692118	0.00020109524425516965
1098	1970-01-01 00:00:00.000001098	0.19411125512144603	1.1074329704387122	146.62812611560912	0.026959896533609487	0.00023995719842031632	0.00020135463205616026
1099	1970-01-01 00:00:00.000001099	0.19375908039178755	1.1073810275946505	146.35793486532302	0.02691098339800339	0.00024487066093246377	0.00020176804141079513
1100	1970-01-01 00:00:00.000001100	0.19340706551139572	1.1072839206065173	146.0871941702769	0.026862092360143152	0.00024259452951657564	0.0002020878810510898
1101	1970-01-01 00:00:00.000001101	0.19305491606486283	1.1071388937494109	145.81571070990856	0.02681318286226077	0.00024170843351552747	0.00020243648056464004
1102	1970-01-01 00:00:00.000001102	0.19270228060811445	1.1071653126235528	145.54416466158335	0.02676420566883178	0.0002471299421012897	0.00020277401884292727
1103	1970-01-01 00:00:00.000001103	0.19235021701807228	1.1069023966490965	145.2722182323042	0.026715307910391565	0.00023502666040926205	0.00020329056953286497
1104	1970-01-01 00:00:00.000001104	0.19199694871479872	1.106897902003402	145.00059747684747	0.026666242973917974	0.00024550266625080326	0.00020341600230013956
1105	1970-01-01 00:00:00.000001105	0.19164367241184235	1.1068104417310956	144.72823851593438	0.026617176678295305	0.0002468818851911182	0.0002039413997303378
1106	1970-01-01 00:00:00.000001106	0.191290994007315	1.1067972048204069	144.45848222826598	0.026568193723154835	0.0002536714246991466	0.00020391298323811579
1107	1970-01-01 00:00:00.000001107	0.19093823170662907	1.106652112929008	144.1873666196521	0.026519198853784676	0.0002473103677012318	0.000204402828432485
1108	1970-01-01 00:00:00.000001108	0.19058518774896654	1.1065441017474633	143.91334395903795	0.02647016485062007	0.00024702024496972005	0.0002048772201466074
1109	1970-01-01 00:00:00.000001109	0.19023107216688592	1.1064392676188686	143.6404465232099	0.02642098227870701	0.00024131203952599138	0.00020522451257761265
1110	1970-01-01 00:00:00.000001110	0.18987718471217954	1.1063147921870597	143.36967730303317	0.026371831193539298	0.00024227074157754717	0.0002054111712266359
1111	1970-01-01 00:00:00.000001111	0.18952386010708247	1.1062939116099944	143.09868033064063	0.026322758382491075	0.00024351634994946458	0.00020591002379409556
1112	1970-01-01 00:00:00.000001112	0.18917008000187865	1.1062162922224308	142.82716910576744	0.026273622201765923	0.00024276868702673116	0.0002061474017901606
1113	1970-01-01 00:00:00.000001113	0.1888158803390783	1.1061727827838141	142.55448719557887	0.026224427771637315	0.00024312650680080553	0.00020647670669423547
1114	1970-01-01 00:00:00.000001114	0.1884614646440964	1.106114193754103	142.28343371471442	0.026175203439932477	0.0002467506686485042	0.00020683292164131248
1115	1970-01-01 00:00:00.000001115	0.18810735948453608	1.1059518164948454	142.0114115557638	0.026126022107778816	0.00024145174799572631	0.00020713539608359144
1116	1970-01-01 00:00:00.000001116	0.1877526243461142	1.1059965596700103	141.73798766288553	0.0260767534048936	0.0002540323292225649	0.0002077079008951678
1117	1970-01-01 00:00:00.000001117	0.1873980861968659	1.1057922657408277	141.46549246504645	0.026027511937693537	0.00024164664293779674	0.00020802203381305146
1118	1970-01-01 00:00:00.000001118	0.18704230929381976	1.1059344403076057	141.1935898527619	0.025978098529494516	0.0002530121764735806	0.00020826849227432122
1119	1970-01-01 00:00:00.000001119	0.18668762021745242	1.1057252289811603	140.9235477832974	0.025928836133658262	0.00024465488889914707	0.00020853104139528748
1120	1970-01-01 00:00:00.000001120	0.18633278428785327	1.10567879365525	140.65063705783268	0.025879553350177803	0.0002510521956459854	0.00020889036676948307
1121	1970-01-01 00:00:00.000001121	0.18597725206851368	1.1056686884125795	140.3769153968551	0.025830173910520404	0.0002507292615843317	0.00020928120164101169
1122	1970-01-01 00:00:00.000001122	0.18562168691789788	1.10546363792781	140.10419511875818	0.025780789934542733	0.00024255386820447913	0.00020976577591811448
1123	1970-01-01 00:00:00.000001123	0.18526594845312647	1.1055128073651743	139.83089356014582	0.025731381812318908	0.0002484323555522853	0.00021010789590427211
1124	1970-01-01 00:00:00.000001124	0.1849094517051294	1.1053809592637578	139.55896252452584	0.025681868200504533	0.00024601267709059143	0.0002103068598634543
1125	1970-01-01 00:00:00.000001125	0.18455373543417367	1.1053448907563026	139.28629956115782	0.025632463267973853	0.00024615699149224744	0.0002105155721614777
1126	1970-01-01 00:00:00.000001126	0.18419713597276627	1.105377760305913	139.0150934713673	0.025582935522290618	0.00025602773001576196	0.00021074956566046854
1127	1970-01-01 00:00:00.000001127	0.18384121504994866	1.1052438494071515	138.74184067780786	0.025533502056764072	0.00025070348380179253	0.00021114702673285122
1128	1970-01-01 00:00:00.000001128	0.18348401052926352	1.1052381803416411	138.46996903761783	0.025483890336040326	0.0002473099418027798	0.00021154125095460417
1129	1970-01-01 00:00:00.000001129	0.18312819776369735	1.1050516254193066	138.1943998322773	0.025434471960491988	0.00024135366884588146	0.00021163381887870925
1130	1970-01-01 00:00:00.000001130	0.18277035736925515	1.1051417710450264	137.92354276125664	0.025384771911065532	0.00025183405400093224	0.0002121017835269768
1131	1970-01-01 00:00:00.000001131	0.18241283567773744	1.1050573671039168	137.64968512419762	0.025335116131733185	0.0002501965797705833	0.00021263637704388428
1132	1970-01-01 00:00:00.000001132	0.18205565119835868	1.1050862422829433	137.3792067238646	0.025285507062389256	0.0002657394229564581	0.00021308097186293308
1133	1970-01-01 00:00:00.000001133	0.18169761954269717	1.1050408403173122	137.1083683621092	0.025235780537564163	0.0002570392470711059	0.00021308781364693123
1134	1970-01-01 00:00:00.000001134	0.1813406685128205	1.1048733728671327	136.83413634498834	0.025186203956177156	0.0002543063327815385	0.00021345484787874553
1135	1970-01-01 00:00:00.000001135	0.18098275304469275	1.1048880986964618	136.56012245810055	0.02513649347206704	0.00025586074936301674	0.00021396571773500954
1136	1970-01-01 00:00:00.000001136	0.18062386098424832	1.1047996534625781	136.2868533320906	0.02508664740329947	0.00025185588964973435	0.00021423912598276103
1137	1970-01-01 00:00:00.000001137	0.18026582846511627	1.1047724507906977	136.01179591627906	0.02503692059348837	0.00025635480130317207	0.000214406434061426
1138	1970-01-01 00:00:00.000001138	0.17990662637985505	1.1047415446013753	135.73846110388405	0.024987031453261477	0.00025769033411123394	0.00021477418908785362
1139	1970-01-01 00:00:00.000001139	0.1795476070896911	1.1047384587830293	135.4662791961295	0.024937167593970973	0.00025257530847219944	0.00021515314346667522
1140	1970-01-01 00:00:00.000001140	0.17918894022304832	1.104668832063197	135.19229476765798	0.02488735270724907	0.0002494134346555762	0.00021540786978168077
1141	1970-01-01 00:00:00.000001141	0.17882910647649136	1.1046531401226538	134.92024774205538	0.02483737588459394	0.000252288242453478	0.00021575276299767453
1142	1970-01-01 00:00:00.000001142	0.17847036899080865	1.1045008560022282	134.64351588524744	0.024787551273790735	0.00024871566795921457	0.00021651261094115786
1143	1970-01-01 00:00:00.000001143	0.17811003655274887	1.1045321095839524	134.36979570950967	0.02473750510215453	0.00025105828885243315	0.0002165481028608053
1144	1970-01-01 00:00:00.000001144	0.17775017666542958	1.1044515999257747	134.09415467619223	0.024687524546298013	0.00025271828338847656	0.0002172241206475275
1145	1970-01-01 00:00:00.000001145	0.17738899753429738	1.104430173340749	133.82070083426026	0.024637360749907303	0.0002490638146434001	0.000217440141719863
1146	1970-01-01 00:00:00.000001146	0.17702904273148148	1.1045428892592593	133.5482763796296	0.024587367076851854	0.00025947934434016664	0.00021764590939326326
1147	1970-01-01 00:00:00.000001147	0.1766681116950407	1.1043884303293856	133.2750759715026	0.02453723772945966	0.0002466300985896558	0.00021815648008079503
1148	1970-01-01 00:00:00.000001148	0.17630724502496764	1.1044477563343813	133.0011657481043	0.024487117338635102	0.0002574296555202515	0.000218441480514026
1149	1970-01-01 00:00:00.000001149	0.1759463171457621	1.104386829281819	132.72650800443662	0.024436988509104352	0.00024850612064395973	0.000218976300523766
1150	1970-01-01 00:00:00.000001150	0.17558433358305586	1.1043958333333332	132.45318303736587	0.024386713099334073	0.0002520026696564003	0.00021918327757965245
1151	1970-01-01 00:00:00.000001151	0.17522285234180138	1.1043364615242495	132.17773065127022	0.02433650721108545	0.0002486845205602217	0.00021944965986979794
1152	1970-01-01 00:00:00.000001152	0.17486036640206756	1.1044033912682296	131.90484653867455	0.02428616210171682	0.00025628208737898283	0.00021970625243151762
1153	1970-01-01 00:00:00.000001153	0.17449851183311796	1.1043852533690235	131.63182446003324	0.024235904435111682	0.00025352034358171497	0.00022013594891578017
1154	1970-01-01 00:00:00.000001154	0.17413597675341455	1.1043762575673681	131.35708694167587	0.024185552292358803	0.00025028135618983017	0.00022026113024546033
1155	1970-01-01 00:00:00.000001155	0.17377322342725174	1.1043768435103927	131.08411708083142	0.02413516995196305	0.0002512857524792471	0.00022043703555148044
1156	1970-01-01 00:00:00.000001156	0.17341064577100646	1.1043533273314865	130.81001316712835	0.0240848119122807	0.0002508249457337064	0.00022117874703931034
1157	1970-01-01 00:00:00.000001157	0.1730470456281129	1.104381838498432	130.53638738240178	0.02403431184744512	0.00025585094457559494	0.00022098898295169452
1158	1970-01-01 00:00:00.000001158	0.17268396483222714	1.104312580383481	130.2602727138643	0.0239838840210177	0.00024821631324039456	0.00022174849490921118
1159	1970-01-01 00:00:00.000001159	0.17232010191334743	1.1043719416796982	129.98417458375494	0.023933347413301446	0.0002675735199954926	0.00022169122186335412
1160	1970-01-01 00:00:00.000001160	0.1719549345620002	1.1043856964794558	129.70849247173453	0.023882629716885744	0.00026201286937008	0.0002212350153362275
1161	1970-01-01 00:00:00.000001161	0.1715903504782049	1.1044940052418613	129.43723253632518	0.023831993067868307	0.0002594203043431488	0.00022164914872399775
1162	1970-01-01 00:00:00.000001162	0.17122597549479884	1.1044796449415446	129.16396210070883	0.023781385499401637	0.0002611085569697137	0.0002219836751867672
1163	1970-01-01 00:00:00.000001163	0.17086087203974606	1.1045442028705492	128.89170958689851	0.023730676662986474	0.00025850341268925385	0.00022233328917349002
1164	1970-01-01 00:00:00.000001164	0.17049607787692025	1.1046385085088768	128.61920526170545	0.02368001092631773	0.0002677351720207893	0.00022284950641681206
1165	1970-01-01 00:00:00.000001165	0.17013128909442296	1.1045890573348058	128.34368091293945	0.023629345716915152	0.0002574678280872354	0.00022320350061558024
1166	1970-01-01 00:00:00.000001166	0.16976544235186036	1.1044186428112082	128.06781318327975	0.023578533638033992	0.00024756362788481306	0.00022354627268124174
1167	1970-01-01 00:00:00.000001167	0.1693988104470761	1.1045226771321033	127.79205775268522	0.023527612546589555	0.0002556110174016919	0.0002239922587940841
1168	1970-01-01 00:00:00.000001168	0.16903231121418075	1.1045426537472447	127.51686196730344	0.023476709894379135	0.00025580499373943795	0.00022433890524268532
1169	1970-01-01 00:00:00.000001169	0.16866509553333944	1.1046015304961938	127.24345061909567	0.023425707660276986	0.00025684559106958635	0.0002245484781150371
1170	1970-01-01 00:00:00.000001170	0.16829818620689654	1.1046144799156272	126.97022701760822	0.023374748132795303	0.00024997516213783933	0.0002246263709807008
1171	1970-01-01 00:00:00.000001171	0.16793148139833225	1.1046656571062037	126.69479930358288	0.023323816844130853	0.00025873457806097316	0.00022477663377506497
1172	1970-01-01 00:00:00.000001172	0.16756345611655823	1.1046202884633007	126.41847603775312	0.023272702214789703	0.0002517670265274718	0.00022516451038128102
1173	1970-01-01 00:00:00.000001173	0.1671949792055647	1.1047502477576423	126.14359522240528	0.023221524775764234	0.00025689641905433827	0.0002254438115073613
1174	1970-01-01 00:00:00.000001174	0.16682633714991763	1.1047543506315212	125.86780346879004	0.023170324538714992	0.00025377611146699616	0.00022556552251843228
1175	1970-01-01 00:00:00.000001175	0.16645780303778937	1.1047731243480647	125.59284384664653	0.023119139249702627	0.0002493418009416964	0.00022641549496810933
1176	1970-01-01 00:00:00.000001176	0.16608804303473493	1.1049511106946983	125.31892246800732	0.02306778380621572	0.00026304764873247717	0.00022611242312057421
1177	1970-01-01 00:00:00.000001177	0.1657187992687386	1.1049600909506399	125.04464988117002	0.023016499907678244	0.0002538245694822029	0.00022661802421478653
1178	1970-01-01 00:00:00.000001178	0.1653494908916499	1.1050348276996163	124.77035541750412	0.02296520706924904	0.00025088966930121505	0.00022712975465909987
1179	1970-01-01 00:00:00.000001179	0.16497908382446858	1.1049791103001552	124.49219801113038	0.022913761520846638	0.0002535799726444202	0.00022688480775333027
1180	1970-01-01 00:00:00.000001180	0.16460828834535002	1.1051814750387878	124.21753293784795	0.022862262280733778	0.0002585703333024916	0.00022727906019310762
1181	1970-01-01 00:00:00.000001181	0.164237346400219	1.1051132745688474	123.94207601970983	0.022810742641664383	0.000253447658114171	0.00022774541595174254
1182	1970-01-01 00:00:00.000001182	0.16386565284204774	1.1052862186190564	123.66553466933867	0.022759118433230096	0.0002597618019765258	0.00022786167502007824
1183	1970-01-01 00:00:00.000001183	0.16349423951877506	1.1052506332482683	123.39186430915056	0.022707533314801312	0.000252762880329475	0.0002278496268970071
1184	1970-01-01 00:00:00.000001184	0.16312241156053567	1.105371643800674	123.11623448118793	0.022655890518356564	0.00026035924114105856	0.0002282174182285168
1185	1970-01-01 00:00:00.000001185	0.16274987012738854	1.1054127965423113	122.83926454959054	0.02260414864058235	0.000257793112778899	0.00022826438225195846
1186	1970-01-01 00:00:00.000001186	0.16237697922951116	1.1054678302743959	122.5640164364892	0.022552358226421952	0.0002547998430468835	0.00022878649997045
1187	1970-01-01 00:00:00.000001187	0.16200343163348785	1.1055992038905553	122.28733958731024	0.0225004766593946	0.00025703260066229435	0.00022875241169972502
1188	1970-01-01 00:00:00.000001188	0.1616294768734085	1.1056234878137505	122.01070480174609	0.02244853838850491	0.00025418842951783376	0.00022908358984159033
1189	1970-01-01 00:00:00.000001189	0.16125545261149968	1.1057194860568627	121.73568494867835	0.022396590544100283	0.00025248945771708965	0.00022945475744034482
1190	1970-01-01 00:00:00.000001190	0.16088122223129991	1.105862827251271	121.45779815722584	0.022344614148511254	0.00025917116338194446	0.00022927408502536765
1191	1970-01-01 00:00:00.000001191	0.16050569147835558	1.1059709693257103	121.18219538070605	0.022292457114075688	0.00025900693327213903	0.00022962388063336835
1192	1970-01-01 00:00:00.000001192	0.1601305557945367	1.1059120493692713	120.90407352754333	0.022240354985025867	0.00024802505883108266	0.00023026088491790643
1193	1970-01-01 00:00:00.000001193	0.15975365784126982	1.1062009212698414	120.6298626031746	0.02218800791564626	0.0002571221264528526	0.0002300942935423761
1194	1970-01-01 00:00:00.000001194	0.15937846153497645	1.1062655947807176	120.35378603660746	0.022135897445632473	0.0002590440594519482	0.00023003015954121235
1195	1970-01-01 00:00:00.000001195	0.1590018637342746	1.1064696604217577	120.07974623042809	0.022083592212869943	0.00026335376654767855	0.0002303951132186387
1196	1970-01-01 00:00:00.000001196	0.15862475647495028	1.1065145283052995	119.80230976668474	0.022031216215409658	0.0002626282482006692	0.0002303739435239243
1197	1970-01-01 00:00:00.000001197	0.1582474117126073	1.1067072746497966	119.527776800723	0.02197880724356078	0.00026044979669563665	0.00023087363641723292
1198	1970-01-01 00:00:00.000001198	0.15786951287352172	1.1067976768077998	119.24975047395505	0.021926321295477114	0.0002608188700850411	0.000230861287237669
1199	1970-01-01 00:00:00.000001199	0.15749068065709904	1.106962319433162	118.97507357162198	0.021873705630472064	0.0002625148036774077	0.0002308707801123504
1200	1970-01-01 00:00:00.000001200	0.15711236927797834	1.1071004940433213	118.69837717509024	0.021821162390794225	0.00025845554580551444	0.00023108358075527415
1201	1970-01-01 00:00:00.000001201	0.1567329977992243	1.107125139893569	118.42055678722829	0.02176847197618833	0.00025517333634461983	0.00023119812547673702
1202	1970-01-01 00:00:00.000001202	0.15635270165870369	1.1072918182637699	118.14418370143333	0.021715652960425495	0.0002619242835818985	0.00023081314270610034
1203	1970-01-01 00:00:00.000001203	0.1559721869004688	1.107470071402813	117.86698640461594	0.021662803718896503	0.00025892693469257126	0.00023138603608414228
1204	1970-01-01 00:00:00.000001204	0.15559192833738408	1.1075767195967232	117.58938623638491	0.02160999002430462	0.000263503803542065	0.0002316144069784141
1205	1970-01-01 00:00:00.000001205	0.15521015801567992	1.1075750786699108	117.30958896999188	0.021556966314319186	0.0002481020277140326	0.0002315676297731824
1206	1970-01-01 00:00:00.000001206	0.1548269490873123	1.1080362010610556	117.03455790846148	0.021503742929592663	0.00027351479556074097	0.0002320361916461686
1207	1970-01-01 00:00:00.000001207	0.15444503819407007	1.1081570673854448	116.75930719676549	0.021450699692722373	0.00027034161102757593	0.00023201406078498423
1208	1970-01-01 00:00:00.000001208	0.15406269581837762	1.1083952394113423	116.48340073582197	0.0213975965712491	0.00027296610707270284	0.00023188485897735405
1209	1970-01-01 00:00:00.000001209	0.153680354446038	1.1083195155969883	116.20448210828255	0.021344493629437074	0.00025836369074491754	0.00023174727944080595
1210	1970-01-01 00:00:00.000001210	0.15329529074952988	1.1084849490462971	115.92216996507567	0.02129101261216083	0.00025350751926909646	0.00023241699465034407
1211	1970-01-01 00:00:00.000001211	0.1529095348277405	1.1087200782997761	115.64311846085012	0.021237435370917226	0.0002615689831326891	0.00023258779821630184
1212	1970-01-01 00:00:00.000001212	0.15252396130388124	1.1087837728492218	115.36528362546952	0.021183883566446075	0.0002496947526468887	0.0002323884998462313
1213	1970-01-01 00:00:00.000001213	0.15213864262485483	1.1090974153488788	115.08579929420175	0.02113036707585098	0.0002635961950421335	0.00023299655395539297
1214	1970-01-01 00:00:00.000001214	0.1517515823518899	1.1092305029934768	114.80688830310072	0.021076608698060943	0.00025362404495518723	0.00023297050219753956
1215	1970-01-01 00:00:00.000001215	0.15136493757591996	1.109421945694891	114.52926198642372	0.021022908021614863	0.00026137041709915147	0.000232784483653532
1216	1970-01-01 00:00:00.000001216	0.15097773092287115	1.1096640702630405	114.25016223807401	0.02096912931787784	0.00026131755406696386	0.00023296881031295913
1217	1970-01-01 00:00:00.000001217	0.15058878369768894	1.1098891971981797	113.97228782903542	0.02091510886588739	0.0002594689117717498	0.00023268146733802225
1218	1970-01-01 00:00:00.000001218	0.15020099444246526	1.1100431389383683	113.69497227467046	0.0208612491957606	0.0002584083473210723	0.00023278876961996684
1219	1970-01-01 00:00:00.000001219	0.14981199661921707	1.1103377833629895	113.41522145017794	0.020807221758007116	0.0002632962482685943	0.00023279790794366028
1220	1970-01-01 00:00:00.000001220	0.14942194752290314	1.1104484180378902	113.13495382015476	0.020753048206884284	0.0002577361697653651	0.00023314820954626055
1221	1970-01-01 00:00:00.000001221	0.14903081911190053	1.1106617974245114	112.85527214031971	0.02069872486500888	0.00025750108141482685	0.00023305212715175536
1222	1970-01-01 00:00:00.000001222	0.14863978908672157	1.1110338787315086	112.57726063424573	0.020644415124457437	0.00026858359586274253	0.00023281800273379272
1223	1970-01-01 00:00:00.000001223	0.14824857777581016	1.1112134540463963	112.29949335045157	0.02059008018771029	0.00026198031087187884	0.00023273507699221518
1224	1970-01-01 00:00:00.000001224	0.1478566550897674	1.1114034852746086	112.01950015034934	0.020535646511895284	0.0002611360432900327	0.0002327706358879349
1225	1970-01-01 00:00:00.000001225	0.14746366358013782	1.1117144051069094	111.73931495847323	0.020481064309065204	0.0002625501553355893	0.000232915777516052
1226	1970-01-01 00:00:00.000001226	0.14706996430022076	1.1119234314348785	111.45868340838852	0.02042638395673289	0.00026038321000291387	0.00023297394528608582
1227	1970-01-01 00:00:00.000001227	0.1466754716315186	1.1121675702814788	111.17898693196858	0.020371593246271948	0.0002654559122925968	0.00023300619667732055
1228	1970-01-01 00:00:00.000001228	0.1462805467766117	1.1124467804039158	110.89940799012258	0.020316742596348886	0.0002609121238331423	0.00023247623451329478
1229	1970-01-01 00:00:00.000001229	0.145884861774293	1.1127337553519514	110.61958051273015	0.02026178635274425	0.00026019658605030396	0.00023251135582443719
1230	1970-01-01 00:00:00.000001230	0.14548910132123669	1.1130433249361402	110.33981989782437	0.020206819686426493	0.00026382637575108784	0.00023255583877379398
1231	1970-01-01 00:00:00.000001231	0.14509239918155417	1.1132045517909004	110.05780190090645	0.020151722116518524	0.0002542706110524721	0.00023215335505599754
1232	1970-01-01 00:00:00.000001232	0.14469445821249668	1.1135131147728272	109.7777435011864	0.020096452548554355	0.0002553760637781879	0.000232406054037069
1233	1970-01-01 00:00:00.000001233	0.14429696970389247	1.1138322729988577	109.49629044899395	0.02004124574641947	0.0002637378337500044	0.00023222403675062626
1234	1970-01-01 00:00:00.000001234	0.1438967716355017	1.11411428004565	109.21393371960319	0.019985662774997807	0.000255813646776815	0.00023194310519330188
1235	1970-01-01 00:00:00.000001235	0.1434971292313086	1.1143160187571215	108.9310265141555	0.019930156794635813	0.0002513662387629766	0.00023204469290095503
1236	1970-01-01 00:00:00.000001236	0.1430960291542637	1.1146892544212923	108.64947528453861	0.019874448454736474	0.00025172475960713494	0.00023194615347475064
1237	1970-01-01 00:00:00.000001237	0.14269506325317008	1.1149389327503278	108.36726020988193	0.019818758696108437	0.0002511439348376038	0.000231744037591214
1238	1970-01-01 00:00:00.000001238	0.1422925889918685	1.1152832716621492	108.0830734458337	0.01976285962402728	0.00025498477418964765	0.00023193782516404743
1239	1970-01-01 00:00:00.000001239	0.14188915633839708	1.1156060850357954	107.80076831674523	0.019706827268203247	0.00025274382564067577	0.00023181102770077297
1240	1970-01-01 00:00:00.000001240	0.14148583218150088	1.1158848841186737	107.51782583769634	0.019650809993891797	0.0002502827503120419	0.000231765749315126
1241	1970-01-01 00:00:00.000001241	0.14108102885068505	1.116264360153591	107.2358235535387	0.019594587348808798	0.00024742860919528753	0.00023150158238732758
1242	1970-01-01 00:00:00.000001242	0.14067650700148226	1.1167229824744964	106.95396421658384	0.019538403769291134	0.00026064884876997123	0.00023112323271002883
1243	1970-01-01 00:00:00.000001243	0.14027104522564907	1.116954581198815	106.67071122146716	0.01948208961927165	0.00024881424404082225	0.00023097495948399941
